text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
これは個人的体質の問題なので仕方ないですね。,0,0,0,0,0,1,0,0,0,0,0,1,0,0
今回祥吉さんにお世話になって良い思い出作りが出来ました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
食事は夜も朝も全部美味かったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
特にアワビの刺身は出す店や宿によって固くて食べられない箇所があるのですが、きちんとその部分を処理してあり歯ごたえが良く食べやすくおいしく頂きました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お部屋の心遣いも大変嬉しかったです。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
また、必ず利用します。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
１日の疲れがとれます。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
古き良き時代の旅館の雰囲気が感じられるホテルでした。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
お食事は、工夫があり、また丁寧に作られていて満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ズワイガニと紅ズワイガニくらい違いますよ。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
清潔でフロントも親切丁寧なホテル。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
ただ暖房便座で無い事とシャワーの水圧が弱いのが気になりました。,0,0,0,0,0,1,0,0,0,0,0,0,0,1
地元食材を用いた食事はおいしくいただけました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
室内に洗面があり、違和感がありましたが、慣れると便利でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
・部屋のベランダには20個以上の蜘蛛の巣、とても掃除しているとは思えない。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
催促しないと出てこない、出てくる順番はバラバラ、食器を下げないのでテーブルの上がグチャグチャ、これがあちこちのテーブルで起こっています。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
仕切っている年配の女性が大声でキッチンに指示しておりさながら大衆食堂。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
設備の古さはあるものの、敷地やもともとのデザインは良く、プランも色々考えているようには見えますが、それだけにガッカリ感は大きかったです。,0,0,0,1,0,0,1,0,0,0,1,0,0,0
部屋のパネルカーペットもあまりに汚れがひどい。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
清掃も出来ており快適に過ごすことが出来ました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ただ、隅々まで清掃は出来ていませんでした。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
しかし、洗面は綺麗に清掃されており、カビ等も少なく、快適に使用できました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
しかし、せっかく訪問時毎に焼いてくれている魚ですが、入れるお皿が冷蔵庫で冷やされているようで冷たく、せっかくの焼きたての焼き魚も嬉しさ半減してしまいました。,0,1,0,0,0,0,1,0,0,0,0,1,0,0
お部屋は広くてきれいでしたが、寒くて家内が疲れも重なって体調を崩してしまいました。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
大浴場に鍵をかけられるロッカーがないのは不便でした。,0,0,0,0,0,1,0,0,0,0,0,1,0,0
入浴中は不安な気持ちでした。,0,0,0,0,0,1,0,0,0,0,0,1,0,0
今回の食事も浴衣の帯がはち切れるんじゃないかと思う位頂きました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
でも、今年の蟹は小ぶりで扱いずらくて食べずらかった。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
去年の方が大きくてカニ好きの主人には今回の蟹は物足りない感じでした。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
創作寿司もなかったし。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
すばらしい温泉、すばらしい景色と美味しい食事をいただきました。,1,0,1,0,1,0,0,0,1,0,0,0,0,0
また、別の季節に行ってみたいです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
あとは特になし、総じて綺麗で感じの良いホテルでした。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お食事もボリュームが有り美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お風呂は古さが目立っていましたがお湯はよかったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
スタッフの方も居なく閑散としていてホテル全体が活気の無い寂しいホテルとの印象を受けました。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
駅前、温泉、朝食との理由でこちらを選びました。,1,0,0,0,1,0,0,0,1,0,0,0,0,0
連れも大変満足しています。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
窓が開けられないこと、朝に浴場に来てみると、掃除が行きわたっていない感じがしました。,0,0,0,0,0,1,0,1,0,0,0,0,0,1
それ以外は十分すぎるくらいでした。,1,0,1,0,1,1,1,1,1,0,1,0,1,1
部屋からの眺めもよく、お部屋もきれいに清掃されて気持ちよく宿泊できました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
朝夕の食事はバイキングでしたが、どちらも量も内容も満足できるものでした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
部屋はとても広く清潔感があって綺麗でしたが、照明が数か所切れ掛かっていてチカチカしている状態でした。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
食事はバイキングにしたのですが、プランメニューにあったアワビと蛤が用意されておらず、スタッフの方に聞きにいったら慌てて持ってきてくれたのですが、私達だけとかと思ったら他の同じプランと思われる人達の分も慌てた様子で出てきました。,0,1,0,1,0,0,1,0,0,0,0,0,0,0
バイキングの料理全体の味は一般的な感じでした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
海が見える部屋だったので気持ち良かったですが、内湾側なので面白みは少ないです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
食事は、種類が豊富で楽しめました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
特にテーブルで焼き物ができるのは面白いと思いました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お風呂はリゾート＆スパという名前にしては、古い感じでタイルの目地が黒くなっていてもうひとつでした。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
部屋もグレードアップして頂きありがとうございます。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
夕食は１品食べたら次がくるといった形でとてもゆっくり食べることができました。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
箸の置き方など小さな配慮がとても嬉しかったです。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
チェックイン前でしたが、荷物を預かって貰った上、ラウンジも利用できるとの事で、ドリンクを頂き一休みしてから厳島神社へ出掛ける事が出来ました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
とっても居心地良かったので、もう一泊したかったです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
宿の感想として、仲居さんの接客や部屋は大変良かったです。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
施設、設備は古いですが、清掃もきれいにされていましたが、バス、トイレは狭く、消毒の匂いがきつかった。（昔のクレゾール液様な匂い？）,0,0,0,0,0,1,1,1,0,0,1,1,1,1
バイキングの食事は種類も多く、牛乳やヨーグルトは本当におすすめです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
バイキングですが今回は少し残念かな。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ですが自分で焼くさざえやホタテをエビが楽しみでしたのでたくさん頂きました！,1,0,1,0,0,0,0,0,0,0,0,0,0,0
デザートのソフトクリームは凄くおいしかった。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お部屋は古いですが、清潔感がありました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
お風呂、お食事も旅の気分を満足させていただけました。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
お風呂上りにお声がけいただき、ビールをいただけたのもホスピタリティが高いなと感じました。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
お食事は夕食はアンコウ鍋を選択しましたが、あん肝が入っていたらなおよかったかなと思います。（但し、あん肝の鍋は匂いがお部屋にこもるから難しいのかなとも思いましたが）,0,0,1,1,0,0,0,0,0,0,0,0,0,0
食事が特に良かったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
夕食・朝食共に濃すぎない味付けと十分な量ですごく美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
満席だったため、料理の補充や取り皿の補充が間にあってない面がありましたが、帳消しできるグッドサービスでしたよ。,1,1,1,1,0,0,1,1,0,0,0,0,0,0
食事は、大変充実しており満足な内容でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
でも料理は料金の割には満足できました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
総合的に考えると、縁日やビンゴも楽しかったしお風呂も気持ちよかったし、この値段なら私は満足できました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
部屋は広くて、ベッドも余裕がありました。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
風呂も清潔で良かったです。,0,0,0,0,1,0,1,0,0,0,0,0,0,0
駅からは少々歩きますが、大浴場と食事には変えられません。,1,0,1,0,1,0,0,0,0,1,0,0,0,0
特に食事は多くもなく少なくもなく良いです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
食事もとても美味しく満足できました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
特にバスルームから別の部屋のタバコがにおうのか、とにかく臭いです。,0,0,0,0,0,1,0,0,0,0,0,0,0,1
一度部屋を変えてもらいましたが、構造上の問題なのか、とにかくタバコ臭いです。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
部屋も、テレビも大きくてナイス、お風呂も広くて露天もサウナもあって、掃除も含めてなかなか細かいところまで行き届いていると思います。,0,0,0,0,1,0,1,0,0,0,1,0,1,0
でもプラマイしても大満足です。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
十勝岳が見える眺望いいお部屋でゆっくりできました。,0,0,0,0,0,0,0,0,1,0,0,0,1,0
すべてにおいて大変満足がいくホテルで、次回もここに宿泊しようと思いました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
新しいホテルという方もありもちろんお部屋は綺麗ですが、清掃が行き届いているなぁと感じました。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
食事も品数が多く、朝晩どちらも満足できました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お風呂は広く清潔で良いのですが、ちょっと内風呂内が暑く、長居が厳しかったのが印象に残りました。,0,0,0,0,1,1,1,0,0,0,0,0,0,0
おいしい料理とお酒を楽しみ、開放的な露天風呂で体を休め、庭の池から聞こえてくるカエルたちの小さな歌声を聴きながら眠りにつきました。,1,0,1,0,1,0,0,0,0,0,1,0,0,0
いつもゆったりとした時間をありがとうございます。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
越後湯沢駅から近く、和室のお部屋は清潔感があり、雪景色を楽しむことができました。,0,0,0,0,0,0,1,0,1,0,0,0,1,0
料理はコース料理、朝ご飯はビュッフェスタイルでどちらもとてもおいしかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
朝食が6時からもうれしいです。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
夕食は少しレストランに入るのに待たされました。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
空いている席がたくさんあるように見えたのでもう少しテキパキと案内してくれれば・・・と思います。,0,0,0,1,0,0,0,1,0,0,0,0,0,0
従業員の対応もフロントから駐車場係、朝食コーナーの女性に至るまで一様に礼儀正しく丁寧で最後まで心地よく過ごせた。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
夜にサービスでラーメンが食べれたことがよかったです。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
また、子供と一緒だったので、駅から徒歩圏内でありながら大浴場（温泉）があるホテルなのは最高でした。,0,0,0,0,1,0,0,0,1,0,0,0,0,0
部屋もゆったりのつくりでキレイ、朝食も豪華で美味しかったとのこと。,1,0,0,0,0,0,0,0,0,0,0,0,1,0
仕事で利用しました、天然温泉（露天風呂）で仕事の疲れを癒し、沢山の種類のある朝食バイキングも最高です。,1,0,0,0,1,0,0,0,0,0,0,0,0,0
併設のレストラン、他のグルメ口コミサイトやレストラン入口の看板にも21：00閉店20:30LOと書いてあるのに、その時間前に行っても営業しておらず、フロントに聞いても「本日は閉店しました」との事で、食事を取ることができませんでした。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ホテルの部屋の案内を見ると20時閉店19:30LOとなっており、平日に泊まるようなビジネス客（鳥取駅に20時着の特急で来ました）は相手にしない、という意思を感じました。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
食事は限定メニューとはいえ提供されていて大変助かりました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
部屋は綺麗で朝食も種類が多く満足しましたが、ホスピタリティは更に素晴らしかったでした。,1,0,0,0,0,0,1,0,0,0,0,0,1,0
お風呂は洗い場があり使い勝手は良かったですが、高齢の父にはバスタブから洗い場への高低差が辛そうでした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
部屋は清潔でよかったですよ。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
スタッフによる過剰なサービスはありませんが、室内の備品が充実していて、コンセントがあちこちにあったのもよかったです。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
食事は２食とも適量で、派手さはありませんが、地元の食材を使っておいしく丁寧に調理されていました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
朝食後のコーヒーサービスも嬉しかったです。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
お風呂や料理も予想以上に良かったようで、帰って来てから宿泊先の話ばかりで、本当にプレゼントして良かったです。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
また、行きたいと話していましたので、時間に余裕が出来たら両親と私達家族も一緒に行きたいと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
オープンしてまだ１ヶ月経っていないので、とても綺麗で、匂いも新しい匂いがした。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
サービスは良い方と、やはり新しいからか対応が惜しい方がいた。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
建物の構造が本館と６棟の別館、別館へは渡り廊下を通り向かう構造で、各所でカードを使いセキュリティは高いんですが、渡り廊下が屋外なので宿泊日が台風や暴風雨にあたると非常に辛いものがあるかもしれません。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
すべてが完璧に近い感じで、お風呂も食事も風景も授業員の皆様の接客も大満足でした。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
部屋が広々としており、サービスが行き届いていたと思います。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
他の方のレビューを見て清潔さに不安がありましたが、我々の部屋や館内には掃除が行き届いており、全く問題ありませんでした。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
夜はホテルの日本食のお店を利用させていただきましたが、赤ちゃん用に直ぐに和室を整えてくださり、座布団とタオルケットで寝かす布団を作ってくださったりとても心地良い接客をしていただき、この点は大変満足しております。,0,0,1,0,0,0,1,0,0,0,1,0,0,0
朝食もホテルの朝食を利用しましたが、まだ食べているのに終了時間20分前くらいから何も言われずバタバタいきなり片付けを始められ驚きました。,0,1,0,0,0,0,0,1,0,0,0,0,0,0
フロントの若いスタッフの方は臨機応変に対応していただき満足ですが、玄関辺りにいらっしゃった年配スタッフの方に質問したら、フロントに確認してくださいと言われ、この対応にも驚きました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
部屋は一軒家のメゾネットタイプで、広くお風呂もとっても気持ちよかったです。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
食事は夜、朝ともとっても美味しく大満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
札幌駅から少し離れるが狸小路隣接でとても便利。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2度目の利用ですが前回同様に食事、朝夕共大満足でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
囲炉裏での食事、大変美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
錦水館へは何度か宿泊していますが、とにかくご飯がおいしいです！,1,0,1,0,0,0,0,0,0,0,0,0,0,0
何も残すもの無く、家族全員おいしくいただきました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
他の休暇村も多数利用していますが、大体の印象は似通ってますが、ここは収容人数から考えるとややお風呂やレストランのスペースが狭いように感じました。,0,0,0,0,0,1,0,0,0,0,0,1,0,0
食事は地元の食材も活用され、美味しく頂きました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
冷房のフィルターにホコリが溜まってる事が目視で分かるレベルで汚かったです。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ユニットバスの換気扇が非常に汚く、バサバサっとホコリが大量に落ちてきたので驚きました。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
バスタブもシャワーカーテンも汚かったです。,0,0,0,0,0,1,0,1,0,0,0,0,0,0
朝食時は小さい子供用のご飯セットをサービスで用意して頂き助かりました。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
設備は部屋前・共用部廊下タイルなのでキャリーバックの音が響く、部屋内は、換気扇の異音（数か所）、扉の閉まりが悪い、バルコニーの手すりが錆で朽ちている所あり。,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ホテル側が空いてる時間と明記してる時間が一番混んでいた。,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2泊したが、2泊目は長蛇の列に並ぶ時間が無く食べるのを諦めた。,0,1,0,1,0,0,0,0,0,0,0,1,0,0
ただ、待ちに待って入ったところで、地のものは無く、都内のビジホと同等のレベルだと感じた。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
たまたまかも知れないが、私には美味しいと思える物は無く、ここでお腹を満たすなら、他で北海道らしい物を食べた方がいいと思ってしまった。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
立地も良く、フロントの方の対応もお部屋もキレイだったので、素泊まりにすれば良かったと思った。,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2人2泊で38 200円様々なホテルを比較して、少し良いホテルを予約した気になっていたので、残念でした。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
また、大浴場もあり食事もよかったです。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1月同様とても気持ちよく利用させていただきました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
気兼ねなく、自分の家に帰ってきたような感じで泊めさせていただきました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
のは嬉しかったが、部屋がかび臭く空調の性か話したところ気持ちよく清浄機を設置していただき感謝でした。,0,0,0,0,0,0,1,0,0,0,1,0,0,1
残念だったのはトイレの清掃が良くなかった点。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
パッと見は綺麗だが、便器の外側から床に掛けて多数の尿ハネがあった。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
朝食会場の外国人スタッフのホスピタリティーはいつも完璧ですね。,1,0,0,0,0,0,1,0,0,0,0,0,0,0
お部屋は古い感じでしたが、過ごしやすい広さでした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
料理も美味しく、スタッフの方が時間を見計らったかのように丁度よく運んで来てくださりました。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
お洒落で量も丁度良かったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
バイキングは選択肢が多く、ご当地色も感じられ、予想以上の満足度でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ただ、部屋の掃除が残念でした。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
609号室でしたが、部屋に入ってすぐ目の前にあるガラス扉が指の跡でベタベタでした。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
あまりにも目立つ汚れで、部屋に入った瞬間「掃除してないのかよー」とガッカリでした。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
部屋のトイレの洗面台も水が流れた跡の白い跡だらけだったり、カーテンを広げる際に（カーテンで隠れていた位置に）細かいゴミが散らばっていたりという具合でした。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
建物は古くても、掃除が行き届いてさえいれば不満は無いんですが…。,0,0,0,0,0,0,0,1,0,0,0,0,0,1
今のビジネスホテルはサービスが充実しすぎているのかもしれませんが、このホテルはすべてが最低限といった感じです。。。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
ほかのお料理はボリュームがあり、味も良かったのですが、とにかくぶりを楽しみにしていましたので、残念です。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お食事は上品な味付けで私はとても美味しくいただきました。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
お部屋でまず気になったのは畳の上にホットカーペットが敷いてあることで、若干潔癖でアレルギー体質の私は清潔感が感じられず気になりました。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
更に嫌だったのはお布団を敷いていただいたのがそのホットカーペットの上だったことです。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
かけ布団のカバーも一つは洗い立てではなくシワがあり二回目以降と分かり気持ちが悪かったです。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
お庭の風景も他の口コミにもありましたが手入れをされている様子はなく放置されている感じでした。,0,0,0,0,0,0,0,1,0,0,0,1,0,0
あくまで私の評価ですが、お食事のレベルを考えると外観やお部屋のお掃除アイテムなどもう少しレベルアップできるといいのになあと思いました。,1,0,1,0,0,0,0,1,0,0,0,1,0,1
ホテル自体は少し古い小規模のホテルでしたが、朝夕のバイキングが美味しかったのと、大浴場があったのが良かったです。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
恐竜博物館とその周辺の施設で体力を消耗しきっていたのでホテルで美味しい食事がとれるのはとても助かります。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
館内がとても広くて綺麗です！,0,0,0,0,0,0,1,0,0,0,1,0,0,0
部屋も広くコーヒーマシンやティーセットまで付いていて、朝食付きでこの値段？て思う程でした。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
レストランからは阿蘇山を眺めながらゆっくり朝食バイキングを頂きました。,1,0,0,0,0,0,0,0,0,0,1,0,0,0
静かな場所でお部屋も広くのんびりくつろいで過ごせました。,0,0,0,0,0,0,0,0,1,0,0,0,1,0
お風呂が改装中で使用できないのは残念でしたが、代わりに近くのお風呂を紹介し、送迎までしてくれると言われましたが今回は部屋のお風呂で済ませました。,0,0,0,0,0,1,1,0,0,0,0,0,0,0
まかないの食事も十分な量で美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
食事がおいしく仲居さんのサービスもよかった。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
設備は少し古さが目立つものの、清掃が行き届いており、気持ちよく利用できました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
家具や椅子は結構傷んでいる部分もありましたが、そのマイナス面をスタッフの皆さんの素敵な笑顔で帳消しにしているように感じました。,0,0,0,0,0,0,1,0,0,0,0,1,0,0
子ども連れで嵐山観光に一泊しましたが、親子共々よい旅になりました。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お部屋も綺麗で朝食も以前よりもグレードアップして大変美味しかったです。,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ここに泊まった決めては蟹と湯巡りが出来ることです。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
21時から貸切風呂が無料開放され時間帯で男女入れ替わるので一泊でしたが5湯全て楽しめたし念の為シャンプーなど持参しましたが置いてあるのがPOLAだったので手ぶらで楽しめました。,0,0,0,0,1,0,0,0,0,0,1,0,0,0
古いながらも綺麗にされており、気持ちよく宿泊させてもらいました。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
料理も夕食、朝食バイキングともに、とても美味しかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ハンバーグなど手作りであれば、親としては安心して食べさせられます。,0,1,0,1,0,0,0,0,0,0,0,0,0,0
器がドラエもんで可愛いので、子供達は喜んでいましたが。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
部屋が新しいのはもちろん、広さと使いやすさはとても良く、洗い場付きお風呂も気持ちよかった。,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ただ、一つしか無いティシュボックスにティシュを入れ忘れていたこと、フロントの言葉遣いにちょっと気になったところがあったこと、朝食の開始時間が（急ぐ人にとっては）ルーズだったことなど、ソフト面にこれから少し改善が望まれます（そんなに不快にはなっていません）。,0,1,0,1,0,1,0,1,0,1,0,1,0,1
駅から少し歩くので、地下道をなるべく使った経路を示しておいてくれればより助かりました。,0,0,0,0,0,0,0,0,0,1,0,1,0,0
とにかく一刻も早く欠航便の振替とホテルの予約をしなければならないという焦る気持ちの中で、無事に予約が出来て安心したばかりかこんなに快適でこんなに寛げる客室を御用意いただき本当にありがとうございました。,0,0,0,0,0,0,1,0,0,0,0,0,1,0
落ち着いたテイストとゆったりしたベッドに大きな窓とで本当に快適な気持ちで過ごしました。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
新しいため、当然に良いホテルでした。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
外見は古いですが、内装や置物にはこだわりが感じられ（特に1Fラウンジがオシャレです）、お風呂も良い湯加減、料理も盛りだくさんで、相当、お値打ちのホテルと思います。,1,0,1,0,1,0,0,0,0,0,1,0,0,0
清掃もいつもきれいですし、場所もちょうど良く、大好きな名古屋の定宿です。,0,0,0,0,0,0,1,0,1,0,0,0,0,0
食事の質、量ともに満足してます。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
部屋はきれいでベッドが余裕たっぷり、冷蔵庫、ポット等過ごしやすさに感激しました。,0,0,0,0,0,0,1,0,0,0,1,0,1,0
部屋からの見晴らしは、もう少し上のプランを選べば堪能できるはずですが1階には、温泉、レストランがあり、楽しく過ごすことができました。,0,0,0,0,0,0,0,0,0,0,1,0,1,0
また、おじゃましようと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
部屋食でのんびり食事できる夜食も良く、仲居さんのおもてなしに感謝です。,1,0,1,0,0,0,1,0,0,0,0,0,1,0
お部屋は古さがありましたが清潔で、その点は良かったのですが、時々する何かが切り替わるようなカチカチ音がうるさく、また東側のお部屋だったので５時には明るさで目が覚めてしまいました。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
食事やお風呂は大満足です。,1,0,1,0,1,0,0,0,0,0,0,0,0,0
建物も古はを他のサービスでカバーされていました。,0,0,0,0,0,0,1,0,0,0,0,1,0,0
子供用の枕、踏み台を貸して頂き、大変有り難かったです。,0,0,0,0,0,0,1,0,0,0,1,0,0,0
いつも他のリッチモンドは感じが良く止まっていますがここには二度と止まりたくないですね！,0,1,0,1,0,1,0,1,0,1,0,1,0,1
いつも食事は美味しいです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
山菜に野菜の煮物、魚の塩焼き、牛肉の朴ばやき等色とりどりで楽しく食事できます。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
「わんこ膳」期待以上の美味であった。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
晩・朝の食事もボリュームがあり、逆に食べきれず申し訳なかったです。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
食事は少なめのプランでしたが、十分でした。,1,0,1,0,0,0,0,0,0,0,0,0,0,0
GWに特別な旅行の計画をしていなかったので気軽に宿泊しのんびり過ごす事が出来て良かったです。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
せっかく設備の良いホテルだったのでもっとゆっくりしたかったのですが、それは必ず再訪すると決めておりますので、その時にまた楽しませていただきます。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
お部屋や食事にも満足しています。,1,0,1,0,0,0,0,0,0,0,0,0,1,0
温泉も露天風呂含めて良かったですが、タイミング悪く人が多い時に行ったのでゆっくりは入れなかったのが残念。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
かにフルコースは全てがおいしく、食べきれなかったかには持ち帰り可能で発泡スチロール箱も各家族毎に準備頂き、大変助かりました。,1,0,1,0,0,0,1,0,0,0,0,0,0,0
塩川さんとのトークも盛り上がり、史上最高の夕食時間となりました。,0,0,1,0,0,0,1,0,0,0,0,0,0,0
今度はこのメンバーでいつ行けるか分かりませんが、その時はぜひ再訪したいと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,0
