text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,servis_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
今度、近所に引っ越していきますが折に触れお伺いしたいと思っています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今後ともよろしくお願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
糸魚川の実家が改装中で泊まれなかったので、1泊させてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
市営の宿と聞いていたので、正直あまり期待していなかったのですが、宿泊してみてその内容の良さに驚きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
この料金でこの内容と考えると、とてもコスパのいい宿だと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族４人で２泊３日お邪魔しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またお邪魔してコスモやステラとも再会したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蛇口は各７個、浴槽も４畳半程度。（泉質はさすが蔵王温泉）,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十分です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
施設の問題ではないかと思いますが、プラン名が「和洋モダンW」ですが、ツインのお部屋です。（全室ツインとのことでした。）,0,0,0,0,0,0,0,0,0,0,0,0,0,0
＾＾；が、予定と違ったのはそのくらいでした！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
さすが老舗旅館という感じです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宿泊したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
駐車場が追加料金なのは仕方なし。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は2回目で、妹夫婦を誘っての宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事を楽しみにまた利用したいなと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また宿泊したいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
津での出張での利用はいつもお世話になってます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
又利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
何度か宿泊はしましたが、今回はプライベートでの宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
さすが、安定感はありますね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安心して宿泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前日に一井さんに宿泊して2日目の草津に櫻井さんに宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
但し、食事会場の入場時間が選択できない為、チェックイン前に湯畑付近で美味しそうな匂いがしても食しないほうがいいかも知れません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
途中にコンビニもあり、必要な物は事前に確保出来ます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毎冬スキーで利用させていただいています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2度目の来訪です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、オムレツのフワフワ加減も絶妙でした！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おそらくお風呂のカーテンかなと思うのですが…。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またぜひ伺いたいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食会場で浴衣＆スリッパ姿の男性が数名居ました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仙台旅行の宿として、家族で宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
思ったよりも仙台市内から近く、レンタカー利用で松島海岸から移動しましたが苦にならない距離でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
なので、このプランでしたが（苦笑）個人的にはカニはなくてもいいかなと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
妻と娘の誕生日祝いも兼ねて宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019年４月１日より１泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とにかく素晴らしいホテルです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
悪い意味でディズニー脚慣れしてしまったオフィシャルホテルより今後こちらを選びます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
旅行先だとどうしても栄養が偏りがちになるので、子供たちのためにも朝ごはんをゆっくりしっかり食べるようにしておりますが都内ホテルが同日で倍以上の値段の中、こんなにお手頃でいいのだろうか、というぐらいに素晴らしいホテルでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あの界隈では現在１番だと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
喫煙部屋と言っても、部屋で黙ってタバコをすればわからない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それをまとめる大人の常識はないのか？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安いプランで予約したので、夕食はフランス料理のフルコースと奮発をした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メニュー表が置いてあったが、どう見ても出てきたものと違う。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お正月で混んでいるのは分かる。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1番びっくりしたのが、お客様の目の前で炊き上げる釜飯。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝、混むのが嫌なので、朝イチで行った。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ここは何のアトラクションか？！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
料理を取るのにも、長蛇の列。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
取る気にもならず、しばらく席で待機した。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
隣に来たファミリーは椅子もなく、困っていた。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高校生はマナーはいい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
唯一の救いは仕事初めに話のネタが出来た事くらいか…次回は隣のシェラトンに行こうと思う…,0,0,0,0,0,0,0,0,0,0,0,0,0,0
料理を運びに来ても失礼しますと言葉もなく、料理の説明もなし。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もう二度と利用することはないと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2月1日から1泊コテージで宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
どうもありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回初めてコテージに宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あとコテージや食事の場所からみえる景色は思ったほどでは無かったですが、散歩コースがあるみたいなので少し歩けばいい景色が見られたかもしれません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あと最後にコテージに泊まる方は早めに食事とお風呂を済ませた方がいいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夜８時から9時ぐらいにお風呂を出て外からコテージに向かう途中天文館の横を通り過ぎ駐車場を通ってコテージまで行こうとしてたのですが、暗闇の中すぐ隣でいきなり猪の声が聞こえきて家族みんな走って逃げたのですが、またコテージに着くと猪の声がすぐ隣で聞こえたので急いで鍵を開けて中に入りました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野生動物なので仕方のない事ですが家族や自分もかなり怖い思いをしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
なのでコテージに泊まる方はその点は注意しておいた方が良いと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小学生の娘との二人旅で利用させてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ここ１年、名古屋での定宿として使わせていただいている。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は、母娘で利用させていただいたが、ダブルの喫煙部屋しかとれなかった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10月の連休に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事なしのプランでしたが、1日朝食を利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぜひまた利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族４人で利用させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
特に部屋にある内風呂から、朝日が昇るのを見ながらゆっくりするのは本当に良かったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お料理は部屋に運んでいただき、食べきれないほどでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海が目の前で、夜は小さな縁日もあり、子供達も大いに楽しめました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があればぜひお世話になりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
総じて投資対効果では満足できました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もう行かないと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お部屋は思ったよりも古い感じがしていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は時間がなかったので大浴場に行かれなかったのが実に残念です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
約一年ぶりの宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、熊本市内へ滞在することがあれば、必ず予約させて頂きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、ランドに来た際は利用させていただきたいと思ってます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11月18日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回で4度目となります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
廊下に出て繋いでいる人を何人も見てます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高知の観光の際に利用させてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今後も何かあればドーミーインホテルをぜひ利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
とても快適な一泊を過ごせました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
いつも、お世話になっております。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は、娘二人と孫二人の計５名で宿泊をさせて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、宜しくお願い申し上げます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族３人で宿泊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また是非利用したいので検討お願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
出張で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
観光客の方も多く、朝食会場はかなり混み合っていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毎年のこの時期に利用しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は朝、利用できないということで、到着日のランチを利用しましたが間違いない美味しさでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
８月２１日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アクセスも良く、広島タウンを満喫できました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その時はよろしくお願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偶然のリピーター。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20時からの無料の瀬戸大橋見学ツアーもきっちり参加。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それでも楽天トラベルNo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1は、すごい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018年6月17日-18日に宿泊したものです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本語と英語で即座に現状と館内設備にチェックといった館内放送がありました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
結局、15時近くまでお世話になり、京都駅に向かったところ、ちょうど東海道新幹線が次々と到着しているタイミングで目的地まで所要時間通りに到着することができました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海道新幹線自体は12:50に回復するも、初めの２時間くらいは列車が詰まってしまって、平時は30分で到着するところが３時間もかかった、という状態だったそうです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回３度目の利用ですが、京都訪問の折にはまだぜひお世話になりたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリスマスの夜みんなで楽しい思い出が出来て満足しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
よく利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は夕食を風林火山で頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また利用します。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
この夏に妻が乳がんで入院、手術となりその後のすべての治療も終わったので、そのねぎらいでお伊勢さんへのお礼参りとかねてここに宿泊させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
他の投稿にもあるように、テレビ番組を見てロケーションがよかったことと、治療まで頑張った妻へのご褒美で露天風呂付きのお部屋にしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機会があればまた違うお部屋に泊まってみたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福岡から島根へ車で移動中に立ち寄りました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
気に入りました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事処が少ないので途中で食事を済ませてからチェックインするか、フロントに相談すると良いでしょう。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美味しい店があります。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バーも。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
限定プランで宿泊出来てとてもお得でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クレジットカードで事前払いでしたのでチェックアウト時の入湯税150円だけが想定外。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
以前に一度宿泊し、とても素晴らしかったので、今回は私の両親と子供の５人で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回スーパーセールでお得に泊まれて良かったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
交通費がかからなかった分、あわびをいただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールデンウイーク中でも平日だったせいか比較的ゆったりできました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
又利用させて頂きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
遠いので中々来れる場所ではないが、また来たいなと思います♪,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、鹿児島に滞在する際には利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フロントへはエレベーターで２階へ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
客室階へは外部からも、１階から直行できます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
川久には何回か宿泊していますが、初めて和会席にしました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
個室でゆったり食事をしたい方には和会席がいいかもしれません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私は、やはり『王さまビュッフェ』の方がいいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神戸で泊まるならベストなホテルだ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食後のメリケンパーク散歩は最高。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回、初めて利用した。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
都内泊の際はまた利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
他にも数人居ましたが、みんな浸かる事が出来ずに露天の方へ向かっていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
初孫が生まれたので病院に会いに行くために利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また家族で利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
このあたりは、シティホテルやリゾートホテルにも負けないレベルだと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
唯一残念なのは、ビルとビルに挟まれているため高層階でもない限り、眺望はないどころかビルの壁です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大変よい宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8階の部屋に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
隣の方は長かった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
他に移動しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
５月６日宿泊ゴールデンウィーク最終日ゆっくりできてありがとうございました伊勢神宮詣での度にいろんなホテルに寄せていただいてます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またぜひ寄せたいただきたいホテルになりましたお世話になりました,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また機会があれば，リピするかもしれません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フロントで1.5日パスポートを購入し、ハウステンボスを楽しみました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
接客・サービスについては、団体客や旅行慣れしていない人向け。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ただ、客側も、いろいろ質問したり、フロントの人の説明を理解していない方も多かったので仕方ないのかなと感じました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15時チェックインは人が集中して時間がかかりますので、少しずらすのをおすすめします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
全国ではなく″長崎″1位ということをもっと考えるべきでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
伊豆に旅行に行くならまた、利用させていただきたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回娘と二人で利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
室内のバスルームは狭くて私は大浴場を利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
楽天トラベルでお安く泊まれてまた長崎ではこちらを利用したいと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
それだけのために泊まる価値があると言っても良い！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6月10日（日）に妻と娘と私の3人で泊まる予定が、直前に娘の友達（オーストラリアからの女性）が飛び入りで泊まることになりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回来るときは、また泊まりたいと思っています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花巻に行くときはまた泊まりたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
８月13日お盆休みに初めてあさやさんに宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
そこがマイナス点です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
笑家族で来年の夏休みは2泊しようねと約束しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
来年またあさやさんに宿泊するのを楽しみにしてます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールデンウィークに家族３人でお部屋おまかせの夕・朝食付プランで初めて利用させて頂きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
どうもお世話になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
禁煙室はかなり早く予約が必要かと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
県外からの来客で、富士ビューデラックスルームを予約したが、残念ながら天候の関係で富士山は見られなかった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富士山が見えるか見えないかで価値は大きく変わる、料金も変わっていいのではないかと思った。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
その他は満足,0,0,0,0,0,0,0,0,0,0,0,0,0,0
快適に過ごせた。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピラフ系よりコストがかからないのでは？,0,0,0,0,0,0,0,0,0,0,0,0,0,0
名古屋や東京のコンフォートホテルを利用しているが、基本的にどこのコンフォートホテルも朝食はおいしいし、立地も設備もサービスも不足なく快適に過せる。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回の連泊で有ったことだが、洗濯終了時間から１?２分後に回収に行くと洗濯機を待っている方がいて、スタッフが私の選択物を勝手に取り出そうとしている所だった。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私は男だからよかったかもしれないが、女性の洗濯物でもこのように男のスタッフが勝手に開けて回収しているのか。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9月の三連休に息子（当然成人しています）と連泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本当に有り難うございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お風呂場が数か所ありすべての施設をクリアできなかったのが残念！,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝食付きでこの値段はリーズナブルで満足しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
外の会話がしっかり聞こえていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
当日は全く問題有りませんでしたが、騒々しいお客がいる場合は少し迷惑に感じるかもしれません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宿を泊まるポイントはロケーション・食事・居心地かと思い選びました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ご夫婦やカップルでいくよりも複数のご家族や友達で行く場所かと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
６月３０日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チェックインが少し遅くなってしまい、翌日も早起きしたかったので、大浴場の利用は諦め、お部屋のお風呂を使いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新館は使いやすいのでしょうか。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家族連れが楽しそうに選んでいて、微笑ましかったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
次回は是非、大浴場を利用し、食べ損ねたオムレツとワッフルをいただきたいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
４月４日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
まだ、食べているお客さんがいるので最後まで頑張りましょう。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
来月もうかがいます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キャンペーン価格なら毎回でも利用したいと思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2月19日から夫婦で2泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宿泊の申し込みは楽天トラベルで、新宿からの直通バスはホテルに直接申し込みました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
『遊び放題リゾートパスポート』付きで、ホテル内で、卓球、ボーリング、水泳、温泉と大いに利用しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プレーフィーを合計したら2人で16 780円相当になりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
散策が終わりガイドさんと別れ別行動に。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町営の無料温泉を3箇所回りました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
時間があるなら、リゾートパスポート、夕朝食付き宿泊がお買い得です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事は夕朝食ともバッフェスタイル。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2日続けての夕食バッフェはうんざりと言う方は、少しの追加料金でコース料理に変更可能です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最終日は、12時チェックアウト、東京に戻る14時半発の直通バスまで、リゾートパスポートが使えます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
『テルメテルメ』の室内プールは冬でも快適、25mの3レーンは一般スポーツセンターと同様。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
たっぷり泳げます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泳いだ後はプールサイドに2つあるジャグジーへ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今度は夏に行きサイクリングもしたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宿泊した建物が森の舘というフロントのある建物から離れた建物でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
子供達も汗だくで目が覚めてしまいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
結局建物の空調を確認してもらったところ、スイッチが切れていたようで、起動したという報告の電話がフロントから来てやっと部屋が涼しくなり始めたのは深夜３時過ぎてました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今度釧路に行ったらまた泊まりたいですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
非常に残念な印象でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食事も普通でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
特別感もない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
酔って寝るだけなので、グッスリ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
買い物の店も多いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最後に又宿泊したくなるお宿でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
以前泊りいい印象だったので、また行きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は、早期予約でお部屋のアップグレードでの宿泊でした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また、金沢へ行くときは、行かせて頂きます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2回目の宿泊です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は、かなり空いていましたが、駐車場料金が500円から800円に値上がりしていました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビジネスホテルと変わらないくらい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
またよろしくお願いします。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昨年10月に宿泊しましたが、朝早く予定があったため朝食をゆっくり食べる事が出来なかったので、今回はゆっくり食べたくて再度宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
機会があればまた是非利用したいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
最寄ではないですが、梅田駅から歩きました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もう少し宿泊費が安ければリピートする回数も増えると思います。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本当にお世話になりました♪,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11月7日夫婦で宿泊させていただきました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夫婦で泊まりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今回は朝食だけだったので、次回は夜食もつけて泊まりたいと思いました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3月２０日に宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
家が近いのですが、何年に一回家族の贅沢として利用しています。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
また行きたいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年始に家族で宿泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウェルカムベビーの宿ということで、赤ちゃん連れでも安心して泊まれると思い値段はしましたが、利用させてもらいました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
１月２１．２２日に連泊しました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
連泊で掃除不要としましたが、アメニティーの交換やゴミ捨てなどなくフロントに申し出てタオルの受け取りでした。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もう何度も来てますが、今さら気が付いた事。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
あの区切りにレタス、トマト、ブロッコリー、コーンと分けて置くとか、まさか無いかと。,0,0,0,0,0,0,0,0,0,0,0,0,0,0
