text,breakfast_po,breakfast_ne,dinner_po,dinner_ne,bath_po,bath_ne,service_po,service_ne,state_po,state_ne,facility_po,facility_ne,room_po,room_ne
お部屋が少しウーン…と思いましたが、それを吹き飛ばす従業員さんの対応で、総合的に良い旅館だったと思います。,1,0,1,0,1,0,1,0,1,0,1,0,1,1
確かに古いのですが、古さを清潔感が上回る価値に感じられると実感しました。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
やや古い建物ですが、とても清潔で気になりませんでした。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
朝方窓を開けるとタバコのニオイがしたのも気になりましたが、それ以外は言うことなく安心して泊まることができました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
部屋は小さいけれどきれいなお部屋でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
一方、従業員の方も感じはよかったものの、ドーミーインと共立リゾートとの差が少し出ていたかなと思います。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
接客のレベルは悪くないですが、一歩進んだ気遣いは特になかったので金額相応、といった感じでした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
外観が年数経ってますが、館内は綺麗で全体的に満足な旅を楽しめましたせっかくのオーシャンビューのお部屋なのに土砂降りで、綺麗な海が見れなかったのがザンネンですが。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お風呂もリニューアルされており、少し石の階段が滑るので危ないかな、と思いましたが、ゆっくりできました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
駅前なので近場の駐車場代が高いですが、しかたないですね。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
部屋とお風呂は広くはありませんでしたが清潔感があり満足でした。,0,0,0,0,1,1,1,0,0,0,0,0,1,1
部屋はさほど広くないですが、必要にして十分。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
お味は、とても美味しいし、見た目もお洒落でしたので、非常に残念でした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ただ、とても伝統のある旅館なので、全体的に風情があるのはいいのですが、部屋は畳のくず、階段のほこり、浴室内（ドアの開閉が重い、床にぬめりがある）など、清掃が徹底されると満点な旅館になると思います。,0,0,0,0,0,1,0,1,0,0,1,1,1,1
部屋は１７平米で広くはありませんが、レイアウトが良いのか思った程狭く感じませんでした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
いろいろ貸し出しの物は用意されていてありがたかったのですが、哺乳瓶を洗うのがナイロンのタイプのもので汚く、洗剤をつけても全く泡立たず。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ブッフェのお料理の数は工夫されてあり楽しめますが、美味しさ新鮮さが感じられず残念でした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
駐車場が小さく、付近のデパートの駐車場を利用することになったのだけが残念でしたが、きれいなホテルで場所も良かったです。,0,0,0,0,0,0,0,0,1,0,1,1,0,0
それ以外は満点だったので、来年もぜひ利用したいと思います。,1,0,1,0,0,1,1,1,1,0,1,0,1,0
部屋は展望とは反対だったので普通で、服をかける所のドアの立て付けが少し悪くなってはいましたが、静かで落ち着く部屋で、エレベーターの目の前なので移動するのが楽でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4階の部屋から諏訪湖は見えませんが、料金が安く設定してあり、ありがたかったです。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
本館の大浴場への道のりや狭いエレベーターの中などは女性ひとり旅では少々、不安な思いもしましたが、総合的には満足しています。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
本館の大浴場は遠いけど、星空の見える露天風呂にも大満足。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
部屋は小さいながらも快適です。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ペデストリアンデッキのある仙台駅の正面玄関からは裏手にあたり、周りはやや寂しい感じがしますが、そのぶん静かです。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝食はスクランブルエッグがユルすぎだったけど、笹かまもあるし、簡素だけど十分。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
外観の古さはありますが、フロント周辺がリフォームされていて、上品な感じになっていました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
建物は古いが掃除は行き届いている。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
ホテル、部屋は旧家なんで古さがありますが、趣きがあり良かったです。,0,0,0,0,0,0,0,0,0,0,1,1,1,1
建物は古い感じがしましたが、立派な建物で綺麗にしてあり感じが良かったです。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
部屋はきれいに整頓されていたが、窓からの眺め良くなく、残念であった。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
部屋は普通ですが、窓はあるものの、隣がマンションなので眺めは望めません。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
部屋はリニューアルされていますが、水回りは古いままです。,0,0,0,0,0,1,0,0,0,0,0,0,1,1
飛行機の到着が遅れて送迎サービスが時間外になり徒歩でホテルまで行ったが、電話で場所の説明を受けても上手に誘導するマニュアルが出来ていないのかイマイチ理解できない説明で、近くまでは来れたが結局ホテルの人に迎えに来てもらいました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
チェックインが出来なかったトラブル以外は、その他のサービス含め満足です。,1,0,1,0,1,0,1,1,1,0,1,0,1,0
ほかの点が素晴らしいだけに、こういう小さいところが気になりました。,1,1,0,0,1,0,1,0,0,0,0,1,1,0
あまり干渉しない方が落ち着きますが、所作は丁寧な方が感じよいです。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
客室の露天風呂については、自由に入れるので非常に満足していますが、客室についているので他の部の露天風呂から話し声が聞こえてきます。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
若干部屋が老朽化しているのを差し引いてもお得感満載です。,1,0,1,0,1,0,1,0,1,0,1,0,1,1
古いながら、しっかり手入れをしている、という印象です。,0,0,0,0,0,0,1,0,0,0,1,1,1,1
夕食は、若い人には量が足りないかもしれませんが、私には丁度良かったです。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
場所は少しだけ繁華街から外れているが遠い訳でもなく、部屋は掃除が行き届いていて清潔だった。,0,0,0,0,0,0,1,0,1,1,0,0,1,0
部屋は清掃も行き届いてきれいで快適ですが、ビルの谷間なので、朝、日の光が入らないため、朝になったことが解らないです。,0,0,0,0,0,0,1,0,0,1,0,0,1,1
特にパン類はクロワッサンは大変おいしかったですが、それ以外のパンはちょっと・・・です。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
湯布院の町からは離れていて、周りには建物が全くなく、落ち着いた雰囲気でした。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝食はソバがメインとなっていて好みによると思う。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
浅草駅までは多少距離がありますが仲見世を歩いていると風情があってあきませんでした。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝食もバイキング形式で美味しく頂けていますが、メニューが毎回変わらないのがちょっと残念です。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
床や寝具は清潔でしたが、普段や清掃時には目や手の届かないところも宿泊者は使おうとする可能性がありますので、そこまで清掃が行き届くともっと良いと思いました。,0,0,0,0,0,0,1,1,0,0,1,0,1,0
設備は経年を感じる部分も多いですが清掃はきちんとされておりました。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
ユニットバスはバリアフリーのような感じで、とても広いのですが扉が曇りガラスなので、夜や早朝などに使うと照明が結構明るく寝ている家族が起きるのではと少し気になりました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
食事も全体的に大変満足ですが、変化がなかったり、牛タンが固い、蟹が味がしないなどがマイナスかなと。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
バイキングのご飯は美味しかったですが、子供が食べるのは少ないと感じました。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
設備自体は老朽化を感じますが、清潔感はあると思います。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
ディナーバイキングは、オープンの時間に行って種類は、たくさんあったのですが天ぷらやフライものがあまり温かくなくて残念だった。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
名古屋駅から地下街を縦断しましたがお店だらけなので遠いとは感じませんでした。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
期待していた朝食はたまごかけご飯が美味しく満足出来ましたが、他のメニューはそれほどではなく有料であれば利用するかは微妙ですね。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
バイキングのカニがなかったのが残念でしたが、バイキング全体のクオリティは高かったので大変満足でした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ブレックファストのメニューは少なめでしたが、一通り食べて気に入ったものをもう一度おかわりできたのでむしろよかったです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
フロントスタッフ全員の感じが悪いわけではないですし、ロケーションが魅力なので次の予約も入れました。,0,0,0,0,0,0,1,1,1,0,0,0,0,0
スタッフの方の接客は、スマートではないですがアットホームな感じで好き嫌いはあるとおもいます。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
食事は、種類も多くて良かったのですが、マナーの悪い客も居て残念です。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ベッドは思ったより小さく感じましたが、ホテルの設備やスタッフの方の対応、大浴場も大満足でした。,0,0,0,0,1,0,1,0,0,0,1,1,0,0
食事は満足でしたが、朝、出来たらお粥が食べたかったです。,1,1,1,0,0,0,0,0,0,0,0,0,0,0
お部屋、食事、応対等文句なしですが唯一、露天風呂の虫等が少し気になりました。,1,0,1,0,0,1,1,1,0,0,0,0,1,0
施設自体は新しくスタッフもキビキビと動いているようですが、各所の清掃衛生管理が最悪です。,0,0,0,0,0,0,1,1,0,0,1,0,0,0
駅からは離れていますが、新町川沿いの静かな環境でゆっくり泊まることができます。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ちなみに接客はフロントとお土産やさんはいいのですが、他は微妙でした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ホテルの立地は最初は遠いと思われるかもしれないが、宮崎県庁など中心部と宮崎駅の両方へ行くにはちょうど良いのでは。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
温泉も綺麗で気持ちよかったですが、日替わり湯がりんごだったのでアレルギーで入れなかったのだけが残念でした（体質なのでしょうがないですが）。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
今回の部屋は手狭でしたが綺麗に掃除されていて快適に過ごせました。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
朝食はもう少し品数があればおかずは満足ですが、美味しいとは思います。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
部屋は広く良かったですが、前日に予約したせいか客室の最低層階の7階でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
お風呂も良いですが、できれば炭酸泉など工夫が欲しい。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
飲食店から離れてるので夜も静かでゆっくりできます。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
建屋が結構老朽化しているので心配していましたが、食事、部屋、設備など、素晴らしかったです。,1,0,1,0,0,0,0,0,0,0,1,1,1,0
唯一、シャワーブースが少し臭ったのが残念なところですが、他に良い点が多いので総じて大満足です。,1,0,1,0,1,1,1,1,1,0,1,0,1,0
大浴場もずっと入れるし、ただ洗い場が独立していて大変良いのですが、宿泊客が多いと洗い場の取り合いになるのかなって思います。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
何から何まで大満足でしたが、1点だけ残念に思った事、それは部屋の冷蔵庫に冷凍室がついていなかった事です。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
温泉も普通のお湯といった感じこの値段でこれ？って感じでした従業員の方は親切でした朝ごはん美味しかったですが卵焼きや焼き魚が冷たかったのが残念ではありました,1,1,0,0,0,1,1,0,0,0,0,0,0,0
大浴場は男性はゆったり、女性は少し窮屈と妻の感想朝食会場は広いが８時で多くのお客様がいました。,1,1,0,0,1,1,0,0,0,0,0,0,0,0
浴場も古いですが掃除は行き届いていて不潔さは感じませんでした。,0,0,0,0,1,1,1,0,0,0,0,0,0,0
お食事のバイキングは品数がやや少なかったですが蟹もあり満足出来ました。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ホテル側にある吊り橋はお部屋からは眺められませんでしたが近隣の山々に癒されました。,0,0,0,0,0,0,0,0,1,0,0,0,1,1
建物は古いですが、快適に過ごせました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
蚊と鍵の部分だけは不満ですが、ウェルカムドリンクや夜泣きそば、チェックイン時に追加した朝食はとてもよかったです。,1,0,1,0,0,0,0,1,0,0,1,1,0,0
建物が古く、エレベーター等もなかなかの年季を感じますが私は昭和感満載で好きです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お夕飯の海鮮ビュッフェ、美味しいけれど、2年前の利用時と内容にあまり変化がなかったので、個人的には少し飽きた感あります。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
料理に関しては、少し物足りないところもありましたが、よく言えば適切な量なのかもしれません。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ただ，朝食場所も広く落ち着いて食べられたのはいいのですが，メニューの中に白飯ともう1?2品動物性の物，そしてソフトドリンクにもう2種類くらいあるといいなと思いました。,1,1,0,0,0,0,0,0,0,0,1,0,0,0
部屋は、古いですが、広くて快適でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
コンビニも近くにあるから助かり朝食も美味しかったけど、今回楽しみにしていたカレーは残念なことになかったです。,1,1,0,0,0,0,0,0,1,0,0,0,0,0
部屋からは海も眺められてツインでベッドも広々でしたが、コンセントがほとんどない部屋で充電だけは困りました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
また、部屋も清潔感はありますが古さを感じます。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
大浴場は感動するほどではないが、旅先で足を伸ばせるのは有り難い。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ドライヤーとくしと綿棒があり、化粧水などはなかったです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
すべてに満足していますが、朝食会場で〇国人観光客と遭遇するのがちょっと辛いです。,1,1,1,0,1,0,1,0,1,0,1,0,1,0
静かな立地にあってくつろげるのがいいのですが、コンビニ等近くに店が無いので、ちょっとした軽食やおつまみの様なものを売店において頂けるとありがたいです,0,0,0,0,0,0,0,0,1,1,0,1,0,0
駅に近く、隣がパチンコ屋さんのせいなのか、外の人の声が夜聞こえていましたが、気になるほどではありません。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
設備が古くても、総合的には満点です。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
幸い、時期的な事もあったのか他のお客さんと一緒になる機会は少なく、一人でゆったりと入浴出来ましたが、繁忙期には通勤時間帯の電車内のような状態になる事が予想され、宿泊したのが繁忙期だったらと思うとゾッとしました…。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
米沢駅から車で30分かかる距離にあるのに、送迎ありとの宣伝だったが、行きはこちらの指定時間と一致したのはたまたまだったかのか迎えに来てくれたが、帰りの電車に合わせて送ってくれなかった。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
料理は美味しかったがデザートは香料がきつく最後に食べると料理の味が台無しに感じた。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
まず食事が残念でした、夕食、朝食共に懐石風になっており品数が多いのですが味はよくありませんでした。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ファンが回っているため程よく室温も整えられていて、一つ気になったのはテレビのリモコンの反応が悪かったことくらい。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
滞在中は様々な面での営業努力を感じました。,1,0,1,0,1,1,1,0,1,0,1,0,1,0
チェックインでは、ロビーで待たされどうなることやらと心配になりましたが、その後の部屋までの案内など細やかな気遣いが良かったです。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
満載でとても嬉しかったのと真反対でした。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
お風呂は広くて良かったですが、内風呂はとてもぬるく、夏なのに寒くてあまり入ることができず残念でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
車いすで利用できるよう部屋やトイレは広く、ベットはギャッチアップするのでテレビを見るのが楽でしたが、リモコンのコードがベット下に絡んでおりしゃがんで直しました。,0,0,0,0,0,0,0,0,0,0,1,1,1,0
食事は私たちのペースが速いのか間があり、飲み物を注文したくてもスタッフの気遣いが足りずイライラでした。,1,1,1,1,0,0,0,1,0,0,0,0,0,0
開館直後ということもあり、スタッフに不慣れな所もありましたが、皆さんから「これから気仙沼を盛り上げていこう」「頑張ろう」という意気込みが感じられ、たのしいひと時を過ごすことができました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
受付の方の対応は丁寧だったので、不快には感じませんでしたが「12時チェックインなので12時においでください」というめーるを受け取っていたのになぁーという思いが残りました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
朝食は種類は思ったより少なかったですが、オムレツは美味しかったです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
駅からは少し歩きますが、全然問題ありません。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
朝食で利用したビュッフェで、楽しみにしていた「うな飯」がおいしく、さらに「お茶漬けセット」もあり、だし汁で食べるのもいいなと思い、かけて食べてみたところ、分量を間違えたのではないか？と思うほどの塩辛さで、一気にテンションダウン。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
そのことでお手紙ありがとうございました、拝見させて頂きました、私から連絡するまで誰もきずかなっかったのでしょうか？,0,0,0,0,0,0,1,1,0,0,0,0,0,0
大浴場のお風呂は、少し塩素の臭いが気になりましたが、離れのお風呂はとても気持ちよかったです！,0,0,0,0,1,1,0,0,0,0,0,0,0,0
お部屋も綺麗なんですが、、禁煙者の私達にはお部屋のタバコの匂いが気になりました…。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
・スタッフの方は丁寧な対応だったが、スタッフ間のやりとりも丁寧語を使った方がよいと感じる場面があった。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
食事は美味しかったですが量が少なかったです。,1,1,1,1,0,0,0,0,0,0,0,0,0,0
部屋の畳の古さは否めなかったけど清潔に清掃されて気持ち良く過ごせました。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
露天風呂は大人が二人子どもが一人一緒に入ると、それ以上は厳しいかな・・・という印象でしたが季節ごとに植物（おそらく紫陽花やもみじ？）が眺められるのだろうなと感じました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
他のスタッフの方々はとても丁寧で心地よい応対をしてくれていたので残念です。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
到着するまでの道が結構な山で、本当に着くのか心配してしまったけど、着いてからの展望は凄く良かったです。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
宿泊料金からすると満足できる内容だったと思いますが、他にもフロントスタッフが素人さんのような対応だった事や、お部屋担当の方は出発時にわざわざお見送りにいらしてくださいましたが、夕食時には割と事務的な感じがしました。,0,0,0,1,0,0,1,1,0,0,0,0,0,0
無料の朝食は和食をお好みの方には厳しいかもしれませんが、私たち家族には十分満足のいく内容でした。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
朝食は品数は多くありませんが美味しかったです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
部屋はまずまずの広さでしたが、風呂、トイレが若干古く、また、臭いも気になりました。,0,0,0,0,0,1,0,1,0,0,0,0,1,1
夕食、朝食ともにおられた、若い女性のスタッフは笑顔の接客で好印象でした！（チェックアウト時の手紙が手書きなら、更によかったのに・・・。）,1,0,1,0,0,0,1,1,0,0,0,0,0,0
10月17日に宿泊しました車での出張で一つ目の目的地のマリンメッセにも近く便利でしたただ電車で来た場合は天神駅からはやや離れているかな？と言う感じですが、夜に荷物を持たない形で天神まで行く分には問題ありませんでした。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
全て大満足でしたがひとつだけ気になったのは部屋にあった氷水の入ったポットですが注ぎ口、蓋の周りと白いカルキ成分なのか水垢なのかわからないですがめちゃくちゃ付いていたので飲むに飲めなくそこだけ残念でした。,1,0,1,0,1,0,1,0,1,0,1,1,1,0
客室はゆったり広いのですが照明が暗いのが難点でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
確かに部屋は綺麗で申し分ないが窓が全く無い。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
フロント以外は良かっただけに、本当にもったいないです。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
トイレもコップも消毒済みシールもなく、紙コップがいっかいにうってあるからそれはよかったです。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
お部屋のお風呂は小さく感じましたが、貸切風呂はとても良かったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
チェックイン時の女性は笑顔で接客され、部屋もツインにアップグレード頂き良かったのだが、前回同様、朝食スタッフの対応が悪い。,0,1,0,0,0,0,1,1,0,0,0,0,1,0
ホテル自体は、古い感じだがフロントがある一階は、明るく綺麗で洗練された感じで良い印象が持てる。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
朝食の卵焼きサンド、おいしいのにパンがパサついている。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
京都駅から地下鉄で２駅だし十条の駅から近いし、コンビニもあるから便利だけど、女性一人にはちょっと心配かな。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
他の方がおっしゃっているように、部屋はビジネスホテルらしからぬオシャレで凝ったインテリアなのですが、それと引き換えに利便性が欠けてしまっているように感じました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
サービス面はみなしっかりと出来心地よい、部屋の掃除は行き届いていてただトイレの洗浄便座が具合が悪く残念。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ここでも飲んだ生ビール味わいがすこし口にあわず残念総体的に満足しました。,1,1,1,1,1,0,1,0,1,0,1,0,1,0
部屋は古いながらも洋室で快適でした。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
料理の種類は迷うほどあるが味は普通。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
お部屋も広くトイレの音も気にならなく良かったのですが、ただ暖房が効きにくく寒かったのがただ一つの難点でした。,0,0,0,0,0,0,0,0,0,0,0,1,1,1
それ以外は満足でしたので勿体無いと思います。,1,0,1,0,1,0,1,1,1,0,1,0,1,0
コインランドリーも便利でしたが、乾燥機がとても高い位置にあり、わたしは身長１５５センチですが入れる時にはポイポイっと投げ入れればいいのでなんとか大丈夫でしたが、乾燥後のを取り出す際には中が全然見えないし、手も届かないので非常に困りました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
【朝食】質の良い構成ですが、同類メニューが多く、味は美味しいです。,1,1,0,0,0,0,0,0,0,0,0,0,0,0
露天風呂からの眺望は素晴らしいのですが、夜から朝まで女性専用になってしまうので、楽しめるのは夕食前までなのが残念です。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
玄関やロビーの小綺麗さに比べてトイレが古く、設備投資が極端だなと思いました。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
他の、どの部門のスタッフも対応が良かっただけに、宿泊中唯一残念な出来事だった。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
トイレと洗面所・浴室が別になっているのはいいのですが、トイレの中に手を洗うところがなく、手が汚れたままトイレのドアをあけて、隣の洗面所のドアを開けて手を洗わなくてはならないので、面倒かつ不衛生です。,0,0,0,0,1,0,0,0,0,0,0,0,1,1
お風呂も快適でしたが、露天風呂は少し狭いと感じました。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ところどころ、ソファーの穴や、カビのようなところは気になりましたが（´・ω・`）でもアメニティも最低限のものは整っていました。,0,0,0,0,0,0,0,1,0,0,1,1,0,0
ロビーや部屋はリノベで綺麗でしたが、和洋折衷デザインがちょっとちぐはぐ。,0,0,0,0,0,0,0,0,0,0,1,1,1,1
設備は古いですが、清掃はしっかりなされており、問題ありません。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
お部屋の壁やふすまに古さは感じますが、畳や水回りは新しくきれいで使いやすかったです。,0,0,0,0,1,0,0,0,0,0,0,1,1,1
部屋はだいぶ古く、年季の入った雰囲気ですが、臭いや汚れは無く、問題ないレベル。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
朝食は内容はいいですが、場所が狭い。,1,1,0,0,0,0,0,0,0,0,0,1,0,0
部屋は見晴らしのいい素敵な部屋でしたが、掃除がされていない。,0,0,0,0,0,0,0,1,0,0,0,0,1,1
強いて言えば、コンセントの数は十分だけど、USBコンセントも欲しいところ。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
受付など丁寧なのに打ち消してしまいます。,0,0,0,0,0,0,1,1,0,0,0,1,0,0
特に海老の天ぷら、刺身が美味しいかった、ステーキは思ったほど美味しいくなかったのは残念でした。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
お風呂も子供２人大人２人で入っても十分な湯船の大きさで満足ですが、脱衣所が４人家族では狭くて不便でした。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
設備や内装は古くてもそれを補う努力の跡がそこかしこにあるのでとても良いです。,0,0,0,0,0,0,1,0,0,0,1,1,0,0
一点だけ残念なのは、お皿が小皿しかなかったのでプレートもあれば良かったお風呂は、部屋にはシャワーしかないが十分な広さと清潔さがあり、大浴場は広く、景色も良かった。,0,1,0,0,1,1,0,0,0,0,0,1,0,0
内も露天も、大きめとは言えませんが、お宿の規模を考えると、相当の広さと思います。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
サービス：テーブルの上にメッセージを置いてもらう約束でしたが、されておらず折角の家内の誕生日プレゼントで予約したのに残念でしたが、夕食時のテーブルに、さり気なく置いてもらう案で私とホテルの即興リカバリーで難なくクリアし、家内もメッセージに喜んでました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
食事：刺身は満足、ステーキは今一でしたが、夕・朝ともに満足しました。,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ログハウスは大きくゆったりできましたが、虫が出て、娘たちはキャーキャー言っていました。,0,0,0,0,0,0,0,0,0,0,0,0,1,1
甲府駅からは多少歩くが，苦にならない距離。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
夕食は美味しかったですが、若干物足りない感じ。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
朝食会場は広くて良かったのですが、お食事の並び方が混雑気味で、ちょっと取りづらいかな、と感じました。,1,1,0,0,0,0,0,0,0,0,1,0,0,0
新しくてとても綺麗でしたが、一度外に出るのが寒かったです。,0,0,0,0,1,1,0,0,0,0,0,0,0,0
食事は美味しいし部屋は綺麗だし温泉も良いしWIFIも使えるしで良いこと尽くめだっただけにアメニティがちょっと残念でした。,1,0,1,0,1,0,0,0,0,0,1,1,1,0
シャンプーやコンディショナーは珍しい湯葉（だったかな）でいい意味で意表を突かれ興味をそそられたんですが、洗顔関係（クレンジングや洗顔石鹸）が無かったのでちょっと困った。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
また、いつも黙っていても部屋にBlu-rayが用意されていたのに、やはりいつもお願いしているワインペールがなかったのが少々残念でした。,0,0,0,0,0,0,0,0,0,0,1,1,0,0
また川魚系がちょっと多めだったのも残念でしたがお肉などとてもおいしかったです。,0,0,1,1,0,0,0,0,0,0,0,0,0,0
サービスの面では対応のよかったスタッフの方もいましたが、けっこうバイトやってます感の印象を多く受けました。,0,0,0,0,0,0,1,1,0,0,0,0,0,0
改装されて綺麗になってますが、残念です。,0,0,0,0,0,1,0,0,0,0,1,1,1,0
食事は大満足でしたが、給仕の方が雑だったのが残念でした。,1,1,1,1,0,0,0,1,0,0,0,0,0,0
他はとてもよかったです。,1,0,1,0,1,0,1,1,1,0,1,0,1,0
清潔感はあるが何から何まで狭すぎる。,0,0,0,0,0,0,1,0,0,0,0,0,1,1
歩く距離はありますが、イオンなどもあり便利でした,0,0,0,0,0,0,0,0,1,1,0,0,0,0
草津駅前から若干歩きましたが充分徒歩圏内です。,0,0,0,0,0,0,0,0,1,1,0,0,0,0
あいにく大雨の日で、駐車場からフロントまでが離れているので、歩いていくには濡れてしまいますが、お風呂が浴槽が深めで、洗い場と別れており、トイレも分かれていたので、十分にゆっくりと過ごすことができました。,0,0,0,0,1,0,0,0,0,0,1,1,0,0
